market,model,channel,week,icc_dcfs,model_dcfs,finder_dcfs,dcfs,spend
UK,macan,Paid Social,2025-06,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-07,0.0,0.0,1.0,1.0,0.0
UK,macan,Paid Social,2025-08,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-09,0.0,0.0,1.0,1.0,0.0
UK,macan,Paid Social,2025-10,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-11,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-12,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-13,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-14,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-15,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-16,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-17,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-18,1.0,0.0,0.0,1.0,0.0
UK,macan,Paid Social,2025-19,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-20,0.0,0.0,0.0,0.0,0.0
UK,macan,Paid Social,2025-21,0.0,0.0,0.0,0.0,2629.3493975903616
UK,macan,Paid Social,2025-22,0.0,0.0,0.0,0.0,19276.269656626504
UK,macan,Paid Social,2025-23,0.0,0.0,0.0,0.0,34047.18370963855
UK,macan,Paid Social,2025-24,0.0,0.0,0.0,0.0,54016.442556626505
UK,macan,Paid Social,2025-25,0.0,0.0,0.0,0.0,47883.58291445783
UK,macan,Paid Social,2025-26,0.0,0.0,0.0,0.0,33563.3732
UK,macan,Paid Social,2025-27,0.0,0.0,1.0,1.0,32646.45884939758
UK,macan,Paid Social,2025-28,0.0,0.0,0.0,0.0,35689.21827710844
UK,macan,Paid Social,2025-29,0.0,0.0,0.0,0.0,27558.36240240963
UK,macan,Paid Social,2025-30,0.0,0.0,0.0,0.0,14298.674698795181
UK,macan,Paid Social,2025-31,0.0,0.0,0.0,0.0,20482.192771084337
UK,macan,Paid Social,2025-32,0.0,0.0,1.0,1.0,22271.759036144587
UK,macan,Paid Social,2025-33,0.0,0.0,0.0,0.0,18915.86746987953
UK,macan,Paid Social,2025-34,0.0,0.0,1.0,1.0,23079.987951807227
UK,macan,Paid Social,2025-35,0.0,0.0,0.0,0.0,21780.807228915688
UK,macan,Paid Social,2025-36,0.0,0.0,0.0,0.0,24634.373493975905
UK,macan,Paid Social,2025-37,0.0,0.0,0.0,0.0,23382.132530120485
UK,macan,Paid Social,2025-38,0.0,0.0,0.0,0.0,22417.481927710844
UK,macan,Paid Social,2025-39,0.0,0.0,0.0,0.0,22018.240963855424
UK,macan,Paid Social,2025-40,0.0,0.0,0.0,0.0,13672.34939759036
UK,macan,Paid Social,2025-41,0.0,0.0,0.0,0.0,8814.915662650603
UK,macan,Paid Social,2025-42,0.0,0.0,1.0,1.0,8256.469879518072
UK,macan,Paid Social,2025-43,0.0,0.0,0.0,0.0,23866.469879518074
UK,macan,Paid Social,2025-44,0.0,1.0,0.0,1.0,25006.117248192775
UK,macan,Paid Social,2025-45,0.0,0.0,0.0,0.0,46220.81749156626
UK,macan,Paid Social,2025-46,0.0,0.0,0.0,0.0,41535.01706746989
UK,macan,Paid Social,2025-47,0.0,0.0,2.0,2.0,12587.072289156627
UK,macan,Paid Social,2025-48,3.0,1.0,1.0,5.0,12903.060240963858
UK,macan,Paid Social,2025-49,1.0,0.0,3.0,4.0,11428.216867469879
UK,macan,Paid Social,2025-50,1.0,0.0,2.0,3.0,22493.274385542172
UK,macan,Paid Social,2025-51,0.0,1.0,0.0,1.0,29566.3295686747
UK,macan,Paid Social,2025-52,0.0,0.0,1.0,1.0,30654.897731325316
UK,macan,Paid Social,2026-01,1.0,0.0,2.0,3.0,12506.72723012049
UK,macan,Paid Social,2026-02,0.0,0.0,0.0,0.0,545.4597807057957
UK,macan,Paid Social,2026-03,0.0,0.0,0.0,0.0,1207.5808532203077
UK,macan,Paid Social,2026-04,0.0,0.0,1.0,1.0,1190.120243250714
UK,macan,Paid Social,2026-05,2.0,0.0,0.0,2.0,1183.0139132037225
UK,macan,Paid Social,2026-06,0.0,0.0,0.0,0.0,1140.9518105592924
UK,macan,Paid Social,2026-07,0.0,0.0,0.0,0.0,1114.9221413434072
UK,macan,Paid Social,2026-08,0.0,0.0,0.0,0.0,951.4650327098498
CANADA,panamera,Paid Search,2025-01,0.0,0.0,1.0,1.0,0.0
CANADA,panamera,Paid Search,2025-02,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Search,2025-03,0.0,0.0,1.0,1.0,0.0
CANADA,panamera,Paid Search,2025-04,0.0,0.0,0.0,0.0,23984.192279591836
CANADA,panamera,Paid Search,2025-05,1.0,0.0,2.0,3.0,26003.587646938773
CANADA,panamera,Paid Search,2025-06,0.0,0.0,0.0,0.0,17453.472156462587
CANADA,panamera,Paid Search,2025-07,1.0,0.0,2.0,3.0,10299.2002
CANADA,panamera,Paid Search,2025-08,1.0,0.0,1.0,2.0,14633.489355782314
CANADA,panamera,Paid Search,2025-09,0.0,0.0,0.0,0.0,20456.02974489796
CANADA,panamera,Paid Search,2025-10,0.0,0.0,1.0,1.0,13434.198948979592
CANADA,panamera,Paid Search,2025-11,1.0,0.0,1.0,2.0,13442.288711564626
CANADA,panamera,Paid Search,2025-12,1.0,0.0,0.0,1.0,17064.201555102038
CANADA,panamera,Paid Search,2025-13,0.0,0.0,1.0,1.0,15927.580404761902
CANADA,panamera,Paid Search,2025-14,0.0,0.0,2.0,2.0,11478.26915102041
CANADA,panamera,Paid Search,2025-15,1.0,0.0,3.0,4.0,13490.30086122449
CANADA,panamera,Paid Search,2025-16,1.0,0.0,0.0,1.0,15556.930593197278
CANADA,panamera,Paid Search,2025-17,0.0,0.0,5.0,5.0,15243.700374829932
CANADA,panamera,Paid Search,2025-18,0.0,0.0,0.0,0.0,7509.280995238096
CANADA,panamera,Paid Search,2025-19,0.0,0.0,1.0,1.0,4818.566988435374
CANADA,panamera,Paid Search,2025-20,0.0,0.0,0.0,0.0,20458.71242244898
CANADA,panamera,Paid Search,2025-21,0.0,0.0,0.0,0.0,21919.91436462585
CANADA,panamera,Paid Search,2025-22,0.0,0.0,0.0,0.0,16400.42445170068
CANADA,panamera,Paid Search,2025-23,0.0,0.0,0.0,0.0,13472.011130612247
CANADA,panamera,Paid Search,2025-24,0.0,0.0,2.0,2.0,13489.446782993198
CANADA,panamera,Paid Search,2025-25,0.0,0.0,1.0,1.0,14034.48976462585
CANADA,panamera,Paid Search,2025-26,0.0,0.0,1.0,1.0,13158.930929251701
CANADA,panamera,Paid Search,2025-27,0.0,0.0,2.0,2.0,13592.315423129252
CANADA,panamera,Paid Search,2025-28,0.0,0.0,0.0,0.0,12336.714475510205
CANADA,panamera,Paid Search,2025-29,0.0,0.0,2.0,2.0,14940.947487755104
CANADA,panamera,Paid Search,2025-30,0.0,0.0,1.0,1.0,14043.546050340137
CANADA,panamera,Paid Search,2025-31,0.0,0.0,1.0,1.0,13046.735741496599
CANADA,panamera,Paid Search,2025-32,0.0,0.0,1.0,1.0,14594.052934013605
CANADA,panamera,Paid Search,2025-33,0.0,0.0,0.0,0.0,16202.126596598639
CANADA,panamera,Paid Search,2025-34,0.0,0.0,0.0,0.0,22355.694887074827
CANADA,panamera,Paid Search,2025-35,0.0,0.0,0.0,0.0,22859.59940680272
CANADA,panamera,Paid Search,2025-36,0.0,0.0,1.0,1.0,26249.799066666666
CANADA,panamera,Paid Search,2025-37,0.0,0.0,0.0,0.0,27509.797053061226
CANADA,panamera,Paid Search,2025-38,0.0,0.0,0.0,0.0,25716.170481632653
CANADA,panamera,Paid Search,2025-39,0.0,0.0,0.0,0.0,25745.453300680274
CANADA,panamera,Paid Search,2025-40,0.0,0.0,1.0,1.0,20506.004797959184
CANADA,panamera,Paid Search,2025-41,0.0,0.0,0.0,0.0,17623.85091020408
CANADA,panamera,Paid Search,2025-42,0.0,0.0,0.0,0.0,21935.431295238093
CANADA,panamera,Paid Search,2025-43,0.0,0.0,1.0,1.0,26798.351929931974
CANADA,panamera,Paid Search,2025-44,0.0,0.0,0.0,0.0,16254.580818367345
CANADA,panamera,Paid Search,2025-45,0.0,0.0,0.0,0.0,17996.625876190476
CANADA,panamera,Paid Search,2025-46,0.0,0.0,0.0,0.0,14064.597456462583
CANADA,panamera,Paid Search,2025-47,0.0,0.0,1.0,1.0,10941.23641972789
CANADA,panamera,Paid Search,2025-48,0.0,0.0,1.0,1.0,11462.216838095239
CANADA,panamera,Paid Search,2025-49,0.0,0.0,0.0,0.0,10072.909527210884
CANADA,panamera,Paid Search,2025-50,0.0,0.0,0.0,0.0,9877.26589047619
CANADA,panamera,Paid Search,2025-51,1.0,0.0,1.0,2.0,11229.940468027211
CANADA,panamera,Paid Search,2025-52,0.0,0.0,0.0,0.0,11667.172731972789
CANADA,panamera,Paid Search,2026-01,0.0,0.0,0.0,0.0,5082.657574829932
CANADA,panamera,Paid Search,2026-02,0.0,0.0,0.0,0.0,10669.084926316049
CANADA,panamera,Paid Search,2026-03,0.0,0.0,1.0,1.0,16605.592658185593
CANADA,panamera,Paid Search,2026-04,0.0,0.0,1.0,1.0,15268.59768748609
CANADA,panamera,Paid Search,2026-05,0.0,0.0,0.0,0.0,15062.454781420765
CANADA,panamera,Paid Search,2026-06,0.0,0.0,0.0,0.0,17211.8599108622
CANADA,panamera,Paid Search,2026-07,0.0,0.0,0.0,0.0,17347.830112133124
CANADA,panamera,Paid Search,2026-08,0.0,0.0,0.0,0.0,13625.537081818857
CANADA,panamera,Paid Social,2025-01,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-02,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-03,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-04,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-05,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-06,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-07,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-08,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2025-09,0.0,0.0,0.0,0.0,34.73469387755103
CANADA,panamera,Paid Social,2025-10,0.0,0.0,0.0,0.0,345.0204081632654
CANADA,panamera,Paid Social,2025-11,0.0,0.0,0.0,0.0,426.4149659863947
CANADA,panamera,Paid Social,2025-12,0.0,0.0,0.0,0.0,477.3809523809524
CANADA,panamera,Paid Social,2025-13,0.0,0.0,0.0,0.0,1029.9931972789116
CANADA,panamera,Paid Social,2025-14,0.0,0.0,0.0,0.0,1064.392861122019
CANADA,panamera,Paid Social,2025-15,0.0,0.0,0.0,0.0,639.9363272748884
CANADA,panamera,Paid Social,2025-16,0.0,0.0,0.0,0.0,1624.102040816328
CANADA,panamera,Paid Social,2025-17,0.0,0.0,0.0,0.0,2839.8231292516994
CANADA,panamera,Paid Social,2025-18,0.0,0.0,0.0,0.0,8443.653061224475
CANADA,panamera,Paid Social,2025-19,0.0,0.0,0.0,0.0,18663.435374149652
CANADA,panamera,Paid Social,2025-20,0.0,0.0,0.0,0.0,19463.333333333336
CANADA,panamera,Paid Social,2025-21,0.0,0.0,0.0,0.0,19287.80272108846
CANADA,panamera,Paid Social,2025-22,0.0,0.0,1.0,1.0,20359.0544217687
CANADA,panamera,Paid Social,2025-23,0.0,0.0,0.0,0.0,20560.20408163265
CANADA,panamera,Paid Social,2025-24,0.0,0.0,0.0,0.0,15113.734693877554
CANADA,panamera,Paid Social,2025-25,0.0,0.0,0.0,0.0,773.2721088435377
CANADA,panamera,Paid Social,2025-26,0.0,0.0,1.0,1.0,794.3537414965986
CANADA,panamera,Paid Social,2025-27,0.0,0.0,0.0,0.0,4555.489795918368
CANADA,panamera,Paid Social,2025-28,0.0,0.0,0.0,0.0,12636.30612244898
CANADA,panamera,Paid Social,2025-29,0.0,0.0,0.0,0.0,11932.721088435374
CANADA,panamera,Paid Social,2025-30,0.0,0.0,0.0,0.0,14252.707482993199
CANADA,panamera,Paid Social,2025-31,0.0,0.0,0.0,0.0,5663.591836734694
CANADA,panamera,Paid Social,2025-32,0.0,0.0,0.0,0.0,755.9319727891152
CANADA,panamera,Paid Social,2025-33,0.0,0.0,0.0,0.0,754.7687074829932
CANADA,panamera,Paid Social,2025-34,0.0,0.0,0.0,0.0,778.156462585034
CANADA,panamera,Paid Social,2025-35,0.0,0.0,0.0,0.0,725.8911564625848
CANADA,panamera,Paid Social,2025-36,0.0,0.0,0.0,0.0,663.7755102040811
CANADA,panamera,Paid Social,2025-37,0.0,0.0,0.0,0.0,681.8027210884352
CANADA,panamera,Paid Social,2025-38,0.0,0.0,0.0,0.0,653.4557823129252
CANADA,panamera,Paid Social,2025-39,0.0,0.0,0.0,0.0,464.251700680272
CANADA,panamera,Paid Social,2025-40,0.0,0.0,0.0,0.0,4185.265306122449
CANADA,panamera,Paid Social,2025-41,0.0,0.0,0.0,0.0,11441.891156462587
CANADA,panamera,Paid Social,2025-42,0.0,0.0,0.0,0.0,14517.353741496598
CANADA,panamera,Paid Social,2025-43,0.0,0.0,0.0,0.0,18431.680272108846
CANADA,panamera,Paid Social,2025-44,0.0,0.0,0.0,0.0,14611.156462585033
CANADA,panamera,Paid Social,2025-45,0.0,0.0,0.0,0.0,17668.884353741494
CANADA,panamera,Paid Social,2025-46,0.0,0.0,0.0,0.0,21208.136054421768
CANADA,panamera,Paid Social,2025-47,0.0,0.0,0.0,0.0,23702.823129251705
CANADA,panamera,Paid Social,2025-48,0.0,0.0,0.0,0.0,26407.59183673468
CANADA,panamera,Paid Social,2025-49,0.0,0.0,0.0,0.0,6142.938775510205
CANADA,panamera,Paid Social,2025-50,0.0,0.0,0.0,0.0,6096.687074829932
CANADA,panamera,Paid Social,2025-51,0.0,0.0,0.0,0.0,6069.421768707482
CANADA,panamera,Paid Social,2025-52,0.0,0.0,0.0,0.0,6078.965986394558
CANADA,panamera,Paid Social,2026-01,0.0,0.0,0.0,0.0,2695.9931972789113
CANADA,panamera,Paid Social,2026-02,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-03,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-04,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-05,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-06,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-07,0.0,0.0,0.0,0.0,0.0
CANADA,panamera,Paid Social,2026-08,0.0,0.0,0.0,0.0,0.0
GERMANY,panamera,Paid Search,2025-01,0.0,0.0,2.0,2.0,44406.129652
GERMANY,panamera,Paid Search,2025-02,0.0,0.0,4.0,4.0,37947.035653000006
GERMANY,panamera,Paid Search,2025-03,0.0,0.0,4.0,4.0,36533.715618999995
GERMANY,panamera,Paid Search,2025-04,1.0,0.0,2.0,3.0,35822.730723
GERMANY,panamera,Paid Search,2025-05,0.0,0.0,3.0,3.0,34692.936310000005
GERMANY,panamera,Paid Search,2025-06,1.0,0.0,3.0,4.0,43205.45458399999
GERMANY,panamera,Paid Search,2025-07,1.0,0.0,7.0,8.0,39602.503012
GERMANY,panamera,Paid Search,2025-08,0.0,0.0,6.0,6.0,40521.542423000006
GERMANY,panamera,Paid Search,2025-09,0.0,0.0,6.0,6.0,34864.919352
GERMANY,panamera,Paid Search,2025-10,1.0,0.0,1.0,2.0,37049.596465
GERMANY,panamera,Paid Search,2025-11,2.0,0.0,4.0,6.0,35095.056522
GERMANY,panamera,Paid Search,2025-12,0.0,0.0,6.0,6.0,35638.003989
GERMANY,panamera,Paid Search,2025-13,0.0,0.0,3.0,3.0,32271.742279000002
GERMANY,panamera,Paid Search,2025-14,2.0,0.0,4.0,6.0,35480.739483
GERMANY,panamera,Paid Search,2025-15,0.0,0.0,0.0,0.0,37120.967655
GERMANY,panamera,Paid Search,2025-16,0.0,0.0,3.0,3.0,26794.073156
GERMANY,panamera,Paid Search,2025-17,0.0,0.0,1.0,1.0,26062.322323999997
GERMANY,panamera,Paid Search,2025-18,0.0,0.0,3.0,3.0,25161.012615
GERMANY,panamera,Paid Search,2025-19,1.0,0.0,5.0,6.0,26480.516262
GERMANY,panamera,Paid Search,2025-20,1.0,0.0,6.0,7.0,26887.288623
GERMANY,panamera,Paid Search,2025-21,0.0,0.0,5.0,5.0,26284.439447999997
GERMANY,panamera,Paid Search,2025-22,0.0,0.0,7.0,7.0,24457.077099
GERMANY,panamera,Paid Search,2025-23,0.0,0.0,4.0,4.0,26704.053721
GERMANY,panamera,Paid Search,2025-24,0.0,0.0,1.0,1.0,37131.678908999995
GERMANY,panamera,Paid Search,2025-25,0.0,0.0,1.0,1.0,44778.613382
GERMANY,panamera,Paid Search,2025-26,0.0,0.0,8.0,8.0,40917.418418
GERMANY,panamera,Paid Search,2025-27,0.0,1.0,4.0,5.0,42139.526266
GERMANY,panamera,Paid Search,2025-28,0.0,0.0,7.0,7.0,34689.148151
GERMANY,panamera,Paid Search,2025-29,0.0,0.0,6.0,6.0,42593.463423
GERMANY,panamera,Paid Search,2025-30,2.0,0.0,5.0,7.0,37512.294777
GERMANY,panamera,Paid Search,2025-31,0.0,0.0,5.0,5.0,33640.203345
GERMANY,panamera,Paid Search,2025-32,0.0,0.0,6.0,6.0,36807.771083
GERMANY,panamera,Paid Search,2025-33,0.0,0.0,9.0,9.0,35983.578330000004
GERMANY,panamera,Paid Search,2025-34,0.0,0.0,5.0,5.0,36855.108426000006
GERMANY,panamera,Paid Search,2025-35,0.0,0.0,4.0,4.0,35036.013825999995
GERMANY,panamera,Paid Search,2025-36,0.0,0.0,4.0,4.0,49540.432443
GERMANY,panamera,Paid Search,2025-37,0.0,0.0,7.0,7.0,43354.346948
GERMANY,panamera,Paid Search,2025-38,0.0,0.0,3.0,3.0,34203.905002
GERMANY,panamera,Paid Search,2025-39,0.0,0.0,1.0,1.0,33580.242833
GERMANY,panamera,Paid Search,2025-40,0.0,0.0,2.0,2.0,42591.460451
GERMANY,panamera,Paid Search,2025-41,0.0,0.0,0.0,0.0,46936.825527999994
GERMANY,panamera,Paid Search,2025-42,0.0,0.0,6.0,6.0,44886.003409
GERMANY,panamera,Paid Search,2025-43,0.0,0.0,5.0,5.0,44312.684323
GERMANY,panamera,Paid Search,2025-44,0.0,0.0,6.0,6.0,49128.41221699999
GERMANY,panamera,Paid Search,2025-45,0.0,0.0,9.0,9.0,62826.61056799999
GERMANY,panamera,Paid Search,2025-46,0.0,0.0,9.0,9.0,61232.763938
GERMANY,panamera,Paid Search,2025-47,1.0,0.0,2.0,3.0,66078.20589400001
GERMANY,panamera,Paid Search,2025-48,2.0,0.0,8.0,10.0,72687.558582
GERMANY,panamera,Paid Search,2025-49,0.0,0.0,2.0,2.0,81734.38314199999
GERMANY,panamera,Paid Search,2025-50,0.0,0.0,4.0,4.0,80960.17900399998
GERMANY,panamera,Paid Search,2025-51,0.0,0.0,1.0,1.0,80426.337027
GERMANY,panamera,Paid Search,2025-52,0.0,1.0,2.0,3.0,74399.3197
GERMANY,panamera,Paid Search,2026-01,1.0,0.0,1.0,2.0,51965.184918
GERMANY,panamera,Paid Search,2026-02,0.0,0.0,2.0,2.0,36847.831142999996
GERMANY,panamera,Paid Search,2026-03,2.0,0.0,2.0,4.0,37481.69593
GERMANY,panamera,Paid Search,2026-04,1.0,0.0,1.0,2.0,30184.984356999994
GERMANY,panamera,Paid Search,2026-05,1.0,0.0,8.0,9.0,29431.320547000003
GERMANY,panamera,Paid Search,2026-06,0.0,0.0,6.0,6.0,34380.387035
GERMANY,panamera,Paid Search,2026-07,1.0,0.0,5.0,6.0,35657.048115
GERMANY,panamera,Paid Search,2026-08,1.0,0.0,4.0,5.0,33200.021728
GERMANY,panamera,Paid Social,2025-01,0.0,0.0,1.0,1.0,760.91
GERMANY,panamera,Paid Social,2025-02,0.0,0.0,0.0,0.0,1885.7999999999997
GERMANY,panamera,Paid Social,2025-03,0.0,0.0,1.0,1.0,1894.0299999999997
GERMANY,panamera,Paid Social,2025-04,0.0,0.0,0.0,0.0,1950.96
GERMANY,panamera,Paid Social,2025-05,0.0,0.0,1.0,1.0,1901.17
GERMANY,panamera,Paid Social,2025-06,0.0,0.0,1.0,1.0,1935.5500000000002
GERMANY,panamera,Paid Social,2025-07,0.0,0.0,1.0,1.0,1942.26
GERMANY,panamera,Paid Social,2025-08,0.0,0.0,2.0,2.0,1927.3300000000002
GERMANY,panamera,Paid Social,2025-09,0.0,0.0,0.0,0.0,1918.02
GERMANY,panamera,Paid Social,2025-10,0.0,0.0,1.0,1.0,7143.89
GERMANY,panamera,Paid Social,2025-11,0.0,0.0,1.0,1.0,9793.33
GERMANY,panamera,Paid Social,2025-12,0.0,0.0,3.0,3.0,10453.86
GERMANY,panamera,Paid Social,2025-13,0.0,0.0,1.0,1.0,10410.55
GERMANY,panamera,Paid Social,2025-14,0.0,0.0,1.0,1.0,8866.07
GERMANY,panamera,Paid Social,2025-15,0.0,0.0,0.0,0.0,13622.920000000002
GERMANY,panamera,Paid Social,2025-16,0.0,0.0,2.0,2.0,13565.04
GERMANY,panamera,Paid Social,2025-17,0.0,0.0,0.0,0.0,13482.78
GERMANY,panamera,Paid Social,2025-18,0.0,0.0,1.0,1.0,8833.79
GERMANY,panamera,Paid Social,2025-19,0.0,0.0,1.0,1.0,6473.26
GERMANY,panamera,Paid Social,2025-20,0.0,0.0,0.0,0.0,6563.21
GERMANY,panamera,Paid Social,2025-21,0.0,0.0,1.0,1.0,7164.490000000001
GERMANY,panamera,Paid Social,2025-22,0.0,0.0,4.0,4.0,7069.68
GERMANY,panamera,Paid Social,2025-23,0.0,0.0,1.0,1.0,8901.789999999999
GERMANY,panamera,Paid Social,2025-24,0.0,0.0,2.0,2.0,19561.05
GERMANY,panamera,Paid Social,2025-25,0.0,0.0,0.0,0.0,14175.76
GERMANY,panamera,Paid Social,2025-26,0.0,0.0,1.0,1.0,14693.69
GERMANY,panamera,Paid Social,2025-27,0.0,0.0,2.0,2.0,16907.239999999998
GERMANY,panamera,Paid Social,2025-28,0.0,0.0,0.0,0.0,16495.55
GERMANY,panamera,Paid Social,2025-29,0.0,0.0,3.0,3.0,28992.31
GERMANY,panamera,Paid Social,2025-30,0.0,0.0,0.0,0.0,22156.809999999998
GERMANY,panamera,Paid Social,2025-31,0.0,0.0,0.0,0.0,34628.46
GERMANY,panamera,Paid Social,2025-32,0.0,0.0,0.0,0.0,37872.73
GERMANY,panamera,Paid Social,2025-33,0.0,0.0,1.0,1.0,48136.8
GERMANY,panamera,Paid Social,2025-34,0.0,0.0,1.0,1.0,31865.69
GERMANY,panamera,Paid Social,2025-35,0.0,0.0,1.0,1.0,28230.479999999996
GERMANY,panamera,Paid Social,2025-36,0.0,0.0,0.0,0.0,19285.179999999997
GERMANY,panamera,Paid Social,2025-37,0.0,0.0,0.0,0.0,16875.5
GERMANY,panamera,Paid Social,2025-38,0.0,0.0,0.0,0.0,19380.21
GERMANY,panamera,Paid Social,2025-39,0.0,0.0,1.0,1.0,28579.59
GERMANY,panamera,Paid Social,2025-40,0.0,0.0,0.0,0.0,11157.700000000004
GERMANY,panamera,Paid Social,2025-41,0.0,0.0,0.0,0.0,5899.080000000001
GERMANY,panamera,Paid Social,2025-42,0.0,0.0,0.0,0.0,11378.56
GERMANY,panamera,Paid Social,2025-43,0.0,0.0,0.0,0.0,15050.18
GERMANY,panamera,Paid Social,2025-44,0.0,0.0,0.0,0.0,18245.12
GERMANY,panamera,Paid Social,2025-45,0.0,0.0,0.0,0.0,17101.14
GERMANY,panamera,Paid Social,2025-46,0.0,0.0,2.0,2.0,43364.86
GERMANY,panamera,Paid Social,2025-47,0.0,0.0,1.0,1.0,47677.100000000006
GERMANY,panamera,Paid Social,2025-48,0.0,0.0,6.0,6.0,45464.25
GERMANY,panamera,Paid Social,2025-49,0.0,0.0,2.0,2.0,51728.18000000001
GERMANY,panamera,Paid Social,2025-50,0.0,0.0,2.0,2.0,72849.34
GERMANY,panamera,Paid Social,2025-51,0.0,0.0,4.0,4.0,78889.74
GERMANY,panamera,Paid Social,2025-52,0.0,0.0,0.0,0.0,77924.52
GERMANY,panamera,Paid Social,2026-01,0.0,0.0,3.0,3.0,31877.840000000004
GERMANY,panamera,Paid Social,2026-02,0.0,0.0,0.0,0.0,8273.88
GERMANY,panamera,Paid Social,2026-03,0.0,0.0,0.0,0.0,9999.630000000001
GERMANY,panamera,Paid Social,2026-04,0.0,0.0,0.0,0.0,12776.26
GERMANY,panamera,Paid Social,2026-05,0.0,0.0,0.0,0.0,14554.13
GERMANY,panamera,Paid Social,2026-06,0.0,0.0,1.0,1.0,20464.030000000002
GERMANY,panamera,Paid Social,2026-07,0.0,0.0,0.0,0.0,20795.51
GERMANY,panamera,Paid Social,2026-08,0.0,0.0,0.0,0.0,18964.6
UK,panamera,Paid Search,2025-01,0.0,0.0,0.0,0.0,7025.161839759036
UK,panamera,Paid Search,2025-02,0.0,0.0,0.0,0.0,9940.410465060242
UK,panamera,Paid Search,2025-03,0.0,0.0,0.0,0.0,10029.515538554218
UK,panamera,Paid Search,2025-04,0.0,0.0,1.0,1.0,10182.756687951809
UK,panamera,Paid Search,2025-05,1.0,0.0,0.0,1.0,10710.099109638553
UK,panamera,Paid Search,2025-06,0.0,0.0,0.0,0.0,10983.749279518071
UK,panamera,Paid Search,2025-07,0.0,0.0,0.0,0.0,12455.015034939759
UK,panamera,Paid Search,2025-08,0.0,0.0,0.0,0.0,11818.096938554218
UK,panamera,Paid Search,2025-09,0.0,0.0,0.0,0.0,9415.048045783133
UK,panamera,Paid Search,2025-10,0.0,0.0,0.0,0.0,12928.322340963858
UK,panamera,Paid Search,2025-11,0.0,0.0,0.0,0.0,15940.231355421685
UK,panamera,Paid Search,2025-12,0.0,0.0,1.0,1.0,26178.661884337354
UK,panamera,Paid Search,2025-13,0.0,0.0,0.0,0.0,30072.59855542169
UK,panamera,Paid Search,2025-14,0.0,0.0,0.0,0.0,22387.41795060241
UK,panamera,Paid Search,2025-15,0.0,0.0,0.0,0.0,18169.12733373494
UK,panamera,Paid Search,2025-16,1.0,0.0,0.0,1.0,18406.021073493976
UK,panamera,Paid Search,2025-17,0.0,0.0,0.0,0.0,23410.24023253012
UK,panamera,Paid Search,2025-18,0.0,0.0,2.0,2.0,25820.36309759036
UK,panamera,Paid Search,2025-19,0.0,0.0,0.0,0.0,28183.795438554218
UK,panamera,Paid Search,2025-20,0.0,0.0,0.0,0.0,32776.05336144578
UK,panamera,Paid Search,2025-21,0.0,0.0,1.0,1.0,31786.140973493977
UK,panamera,Paid Search,2025-22,0.0,0.0,1.0,1.0,25223.490726506025
UK,panamera,Paid Search,2025-23,1.0,0.0,2.0,3.0,36981.78098554217
UK,panamera,Paid Search,2025-24,0.0,0.0,0.0,0.0,44115.772991566264
UK,panamera,Paid Search,2025-25,0.0,0.0,3.0,3.0,53984.65152168674
UK,panamera,Paid Search,2025-26,1.0,1.0,1.0,3.0,51489.07443975904
UK,panamera,Paid Search,2025-27,2.0,1.0,1.0,4.0,27354.240967469883
UK,panamera,Paid Search,2025-28,1.0,0.0,0.0,1.0,28869.976355421688
UK,panamera,Paid Search,2025-29,0.0,0.0,2.0,2.0,28400.146145783136
UK,panamera,Paid Search,2025-30,0.0,0.0,0.0,0.0,30906.81220963855
UK,panamera,Paid Search,2025-31,0.0,0.0,2.0,2.0,22260.568067469878
UK,panamera,Paid Search,2025-32,0.0,1.0,1.0,2.0,24603.836091566267
